address,1,10,42161,1_isEOA,10_isEOA,42161_isEOA
0xf681e0c98e54943d4dfa634fdadc17ed8a0e73dd,1,0,0,1,1,1
0x308043d6a6596889a732ce5d30177e83b4870227,1,0,0,1,1,1
0x5584cf54ade7c81ab6d6bc870c714f87fc0a7721,1,0,0,1,1,1
0x5d291c33531c71346e5b5dfa87fcd181ae260337,1,0,0,1,1,1
0xef80c44d996ebac95aa62589986fb3fcdfe3f7d9,1,0,0,1,1,1
0xc96c9520bcc13513aab836b7321f16103525df5d,1,0,0,1,1,1
0x9d729d6a592ce6b328b8c529e0358703dd444105,1,0,0,1,1,1
0xf7563a85592b79723d718bb7ab7ee11fe9e67c60,1,0,0,1,1,1
0x610b77f65db2ab1b84ddf04707071037018ed692,1,0,0,1,1,1
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,1,0,0,0,1,1
0x192d3ebe0269852b09e3ab5551ad87c3e0bcf879,1,0,0,1,1,1
0x2550761d44e709710c15b718b2b73a65151a8488,1,0,0,1,1,1
0x4e07ebb283634233c2348ec7bb059995e6553da6,1,0,0,1,1,1
0x7cdd33ec534fd8f270c002ef9db3b34f7e4ccaf3,1,0,0,1,1,1
0x4d89d373a7ec36cec559d81c3820fb22c460053f,1,0,0,1,1,1
0xb71cd2a879c8d887ea8d75155ff51116178641c0,1,0,0,1,1,1
0x0865e1d516f8d7c7812e6d1c03fca68ff5c21209,1,0,0,1,1,1
0x0709b103d46d71458a71e5d81230dd688809a53d,1,0,0,1,1,1
0xa2bf60058c0657c45fdd1741220b4a7f0da91ca3,1,1,0,1,1,1
0x35827ce7ba928d517a9e4025600f60e1238163d7,1,0,0,1,1,1
0x91609451b6a5775608787f3da9501104935d3b25,1,0,0,1,1,1
0x03c4c3d003db2f57f0d6bc20d4d6148a37fafc11,1,0,0,1,1,1
0x68fce5842a8b51206b8a88e5730e6e4a8cfff9cb,1,0,0,1,1,1
0xa51abd485a8a4e609fbb175f52b8b35198ec9a38,1,0,0,1,1,1
0xe2fbeb17604f2a2f22f718d1f7caffb2f5818a81,1,0,0,1,1,1
0x58418d6c83efab01ed78b0ac42e55af01ee77dba,1,0,0,0,1,1
0xcc5131f4e06737d07197bdf4a2d7b552d0ea2fd9,1,0,0,1,1,1
0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,1,0,0,1,1,1
0xa44ed7d06cbee6f7d166a7298ec61724c08163f5,1,0,0,0,1,1
0xea173f401253436102da7a77548fc99322bd76b8,1,0,0,1,1,1
0xdb5bf727130a1c4d44398df59c34c39173c60d2f,1,0,0,1,1,1
0x052da53b804f3a98c4fb7141230dd32c33fadceb,1,0,0,1,1,1
0x02232546d153f67dc193ea6819ea6cf8c947d0b8,1,0,0,1,1,1
0xfea0fc560811a0ac96ec91c98f8a01a106e2d1ef,1,0,0,1,1,1
0xab262ce029f0b2a4b5f1703fd90441c6bd26acc7,1,0,0,1,1,1
0x034ae51540a031746e95aea808f5c010e2f5e899,1,0,0,1,1,1
0x42251055eaf88262c49b718f6da4542db2c8431e,1,0,0,1,1,1
0x1111111254fb6c44bac0bed2854e76f90643097d,1,0,1,0,0,0
0x3616045e6d2b5f0f9412a3e69501c5b0369dc550,1,0,0,1,1,1
0x047cf230851b41ca97f6a7a5c29ce8c27ccc0a6a,1,0,0,1,1,1
0x05f13dbaaa5a5fe2fb27a60c431535c0190dfd3e,1,0,0,1,1,1
0xe73b8c677422e01cf9d87d3fbca8eedf04677c13,1,0,0,1,1,1
0x882094c153d83da48df9660e7470a478199f1bd5,1,0,0,0,1,1
0xd05b9d5584491645ae09310fb9273a4a7a6170b6,1,0,0,1,1,1
0x884b2737f355e1ae0c88609c10bf7bc2f761f815,1,0,0,1,1,1
0x62d51fa08b15411d9429133ae5f224abf3867729,1,1,1,1,1,1
0xc2155d4d8e2028f088e1c11b9d088cc899958916,1,0,0,1,1,1
0xba727b69324e639ef66f056dc7e2bb713ce78985,1,0,0,1,1,1
0x7ee9261a820a2d7f0ebcc642fe95a6a86cae65b3,1,0,0,1,1,1
0xe168a12f9ad0a048a01c7228803cacce24df3dfd,1,0,0,1,1,1
0xc5e672f9aad19f775490bd67ecd1a2ad864d9930,1,0,0,1,1,1
0x094e4b82a5722271546cca99c8c351bd840669ae,1,0,0,1,1,1
0x560fefc8f45b8d43f86f79f718dd0364d42037bd,1,0,0,1,1,1
0xb7c3a9d73bc1f1676a272f3e532cb592efab3155,1,0,0,1,1,1
0xc812970d9ba9bb395955fba545f90e7e1e01319d,1,0,0,1,1,1
0xf8e9b412a1063db62c8e724144908f544e5c1fee,1,0,0,1,1,1
0x3aab3428c5fa2dac3f9fbcb064203c8622f1f247,1,0,0,1,1,1
0x5167d9f264aec3007c1fa1e246cd0915d8e68437,1,0,0,1,1,1
0x8bbae6de836155f1ff5b6bc5026bcf0d6927e5b1,1,0,0,1,1,1
0x2d8e211913247a0ec5454137e7a6ed18ed727a2f,1,0,0,1,1,1
0xf7bd34dd44b92fb2f9c3d2e31aaad06570a853a6,1,0,0,1,1,1
0xbf16595577081d6f27da8afed4b42311884036c9,1,0,0,1,1,1
0x2ba1daf6355c75f519ccda083897d083541d1364,1,0,0,1,1,1
0xabec53ad5bafc9088d7140dd517a924d43564fe0,1,0,0,1,1,1
0x6cdfafd6e4566b7284ced31cf9dff7ee1a6c7f06,1,0,0,1,1,1
0xd2d8237e50af67a58a535815071e7f9d1fddbd45,1,0,0,1,1,1
0x5fc79e21ceca2aa0f7a0aac71ef3ddde8f004e9e,1,0,0,1,1,1
0x77202e5e9493ccb1215628a700c297113333c48b,1,0,0,1,1,1
0x4149f044998bac5407ff1a194dc568af905bc480,1,0,0,1,1,1
0x5f0fd738109dc22cc8290aff8acd2af22b0b9c4a,1,0,0,1,1,1
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1,0,0,1,1,1
0x3a810edc1cf3a18114b95839ffb0ed90d3cb2d65,1,0,0,1,1,1
0x759545fd2fbe2aa0adb9f84400ad49338bf39958,1,0,0,1,1,1
0xed287cf908ae4a08f0f99de1f387eb3701387c4e,1,0,0,1,1,1
0xc45e56728ab5f34616dc379e77b057ea591156fd,1,0,0,1,1,1
0x62608acbfb4a571c9a86b8204496bae3982c265c,1,0,0,1,1,1
0x8f109efed59ae8a3916e0368ef282811e2ed6621,1,0,0,1,1,1
0x59932c8e0b3cf2d9f890bb5f4d30291086e651f9,1,0,0,1,1,1
0x536958c8a9e2724e8e2a9f4c44b91e9ec07d0548,1,0,0,1,1,1
0xa1958a37c21372482deff4618baebbec23c9a449,1,0,0,1,1,1
0xf946faab5aef7b40ba846c0bc6f81a19027a275e,1,0,0,1,1,1
0xb7562f12e41c762cecda99d62bd6eac7b0c3b4c1,1,0,0,1,1,1
0xe4d1eba0e5d73c4ba36e437dac5db265d6bcd85b,1,0,0,1,1,1
0xe2acdc3c77fd03a9462c260161522446b3310b5e,1,0,0,1,1,1
0xf77662dd51b5d75adb4761f1300552b4b69f044e,1,0,0,1,1,1
0xc219cafde6855f60da76d9cacc3873fda65516e6,1,0,0,1,1,1
0x29ba3d9b424dc73f05c94124519fa6e550da5a67,1,0,0,1,1,1
0x44892eb8a4ac0495e288e7dba3c3875e9565b055,1,0,0,1,1,1
0xe59f6fc9b4a790764671e88b6bc631af92e1044c,1,0,0,1,1,1
0x50f8bfc95db8dc881eef672702aec8d41fb6366d,1,0,0,1,1,1
0x798f73c7df3932f5c429e618c03828627e51ed63,1,0,0,1,1,1
0x465f610c8ab7d5a320f526adb57ce2f1951bd41a,1,0,0,1,1,1
0x701e0745006fa4ab003697493944662a0000c750,1,0,0,0,1,1
0xfc663573f338c4ed5bc90015540aed148bbefe69,1,0,0,1,1,1
0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb,1,0,0,1,1,1
0xe718bb18d8176659606b3d7d3f705906a9d3e1bd,1,0,0,1,1,1
0xf86dc680eb4a5e2ef8dadd72a4c68c609f0d4784,1,0,0,1,1,1
0x5102009e110466f69c1e82d0c64ef969339648d4,1,0,0,1,1,1
0x7633ce756070864bc638d38ef831cfbb94fd4477,1,0,0,1,1,1
0xcde7ed659282814aac1743c9768f8a97499bcf12,1,0,0,1,1,1
0x8740a3f846cf7a49e5dbce0550451248c95b85a2,1,0,0,1,1,1
0x7cdd6bbb4dbde735565ae2eb3f266b0f2e6ca008,1,0,0,1,1,1
0xe83ded34adbe4b52b1611dca0ea4fcf23f3ee01f,1,0,0,1,1,1
0x1c87d147d89129a596e38295debbe134410db23f,1,0,0,1,1,1
0xcb33844b365c53d3462271cee9b719b6fc8ba06a,1,0,0,1,1,1
0x4a697ade700f910f933a714d98d0898f2474f249,1,0,0,1,1,1
0xa1fb7bd456ebe89c87b04fd8e276dad25a27fcce,1,0,0,1,1,1
0xcf7e5d2bbe28d27baf5e26e53135bb01e2fd5515,1,1,0,1,1,1
0x10f5c63ea181c1416ed8efa917abe7ca31e38182,1,0,0,1,1,1
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,1,0,0,1,1,1
0x7a6468f8161ef39d7639c67dfa5637ba1b7ba74b,1,0,0,1,1,1
0x6da9d6f1e679d61fc81fa27ffd57b1c05c288c8f,1,0,0,1,1,1
0xb90781ceb500f80a9c101225ed5451449a3aa5bc,1,0,0,1,1,1
0x546f02de01727952b0999481834efcb6a93c4e84,1,0,0,1,1,1
0x16f7d76352c3a2d197a8a98933a3dc00065a1561,1,0,0,1,1,1
0x0352086e5ce73fc2ec4c41fef56361f7def6ea91,1,0,0,0,1,1
0x605b5f6549538a94bd2653d1ee67612a47039da0,1,0,0,1,1,1
0xde9b9a2b33e136a6fda98005e85585f83e536da7,1,0,0,1,1,1
0xcf67910ed04fb23a2ccff3a4bec259bb0bf3841c,1,0,0,1,1,1
0x72e5f354645e8212d3fa9b80717e6c31887eaa7f,1,0,0,1,1,1
0x29f731573b3acbd22a7c6023d9e3cc8ec758de42,1,0,0,1,1,1
0xb481465614689230cd0863f8d9a9ac9439dfe79a,1,0,0,1,1,1
0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,1,0,0,1,1,1
0x0fb9c4146680125074eaa5973356b972e27857db,1,0,0,1,1,1
0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,1,0,0,1,1,1
0x4bf07ac6375f82cd250c3f67e380f366ed5c907f,1,0,0,1,1,1
0x52a7160ab9e27d5cf95fc572d93c39d8b0559a59,1,0,0,1,1,1
0x6f1fed2a9b1d958fa0f6ab11162196221ad15920,1,0,0,1,1,1
0x5b80133b6fb868c6566c9e4630cc8ed1c4fd5156,1,0,0,1,1,1
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,1,0,0,1,1,1
0x39f6b2d21a5f93291fba2eb2cc1e435d21bcbc89,1,0,0,1,1,1
0x2bf619e58af80091da11bcf9516ef0c0ecdd2e1a,1,0,0,1,1,1
0x60d2260dc01b86869ea1f29cb8f124be80e0e594,1,0,0,1,1,1
0xb39766100347e1ffa1459492c85e8e3a2b25d3a0,1,0,0,1,1,1
0x723901792aa0b46e255b9aca64ca994e54a227b0,1,0,0,1,1,1
0x2a03278590cd1962de28f9abc855cf3774fe3eb6,1,0,1,1,1,1
0x27db050a9bffc75d3209e7c27d780a84ab15a13e,1,0,0,1,1,1
0xa6c5e195b3d37b5de287e8c1bef1851c23fa4e91,1,0,0,1,1,1
0x5e0b772fc4e58c470ce4551eef2391a3b5da5bb4,1,0,0,1,1,1
0x9ce6e6b60c894d1df9bc3d9d6cc969b79fb176b7,1,0,0,1,1,1
0x7e4b6e2b6732f2889b1f1ee7a8e7e42eacf6a6e2,1,0,0,1,1,1
0xe4d7e7b90519445585635c3b383c9d86c0596e57,1,0,0,1,1,1
0xd90d5c7a6ebb19b45959cd622367e4be0985a05c,1,0,0,1,1,1
0x35da3d2f891ba64e6fc625a1ff2b1074c41f5559,1,0,0,1,1,1
0xdac73fce88b2f421ea6a73d90cc16d9c9af375a2,1,0,0,1,1,1
0xbec0937e0e99425a886b99a3b956c7ac6c39aa12,1,0,0,1,1,1
0x5acfbbf0aa370f232e341bc0b1a40e996c960e07,1,0,0,1,1,1
0x5d66f95f87f842ce84fafdd645eff36bd888ee5b,1,0,0,1,1,1
0x14d1f69952f0939c16f00d68ea2c3f040c4217a6,1,0,0,1,1,1
0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,1,0,0,1,1,1
0xd5c196b5b67e624738d85ab5a98534e68fd2c88e,1,0,0,1,1,1
0x522e5eb34d4bd9b6d3ce30f29c60ca88cafe557d,1,0,0,1,1,1
0x98098214ad5b1b08cc9d94e32f056e9a0de18110,1,0,0,1,1,1
0xa5aa012b5bc4b5ec47524e5a905226611612d045,1,0,0,1,1,1
0xd1818a80dac94fa1db124b9b1a1bb71dc20f228d,1,0,0,1,1,1
0x0a77d2b72f11c9c37f8bb58edee8a299dae9f0bf,1,0,0,1,1,1
0xf86a530eda5e32d4537f3026ef16c77dd75ad4b2,1,0,0,1,1,1
0xade883c2d201faee374ee238b88f4c0d9adf0d04,1,0,0,1,1,1
0xb77cd1970963dacc0c44ec43497737d5eef5e51e,1,0,0,1,1,1
0x022ddb59e543990c48a53436ae1ed835157927c4,1,0,0,1,1,1
0xcc830a252e3418422cf96f8312ed58623a4e46d9,1,0,0,1,1,1
0xa6e5b2587f347496e1d241b0ce4e814efb652528,1,0,0,1,1,1
0xa17e23f255239b005eae4cb93aa6e8bdd4d578af,1,0,0,1,1,1
0xb326355a1ff2f8f84e30d822fbb47b0346a4b305,1,0,0,1,1,1
0x5d7de07fd214f0ad436e808b0ffe338fca02043f,1,0,1,1,1,1
0x57216f8e4df3fa71eea448d5fdb2619ce256f005,1,0,0,1,1,1
0xbd1293983cbdc189f986bafda8cbf9f37fb30e2c,1,0,0,1,1,1
0x5cd8c821c080b7340df6969252a979ed416a4e3f,1,0,1,1,1,1
0x294a7fabeb03cc9752c167bbd758ef1f2aa282ea,1,0,0,0,1,1
0x0a46a388a20f90cb0feb39a673eec814cc96704d,1,0,0,1,1,1
0x2b37de0acc0efb71f38bc452b9ea4d110a9dc7fa,1,0,0,1,1,1
0xb18aecaae2e0faf59338cdd1534164958380e3b0,1,0,0,1,1,1
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,1,0,0,1,1,1
0x4abc33cf81e0d21f42168d044f7002edd6b80b09,1,0,0,1,1,1
0xe73d4d6c9087c95988c0757d740ffab47139c15c,1,0,0,1,1,1
0x498495e3ee98241993304c1a16fcc061cee6c2f8,1,0,0,0,1,1
0x9ed629bc305c5731d43de27cbbe8f77976893c2b,1,0,0,1,1,1
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,1,0,0,1,1,1
0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,1,0,0,1,1,1
0x0a9a04f289e1237c978d9ed375eeebda73ee97b1,1,0,0,1,1,1
0x9778a8998a7aa65209db3304b3964aaf401c8bd2,1,0,0,1,1,1
0x289532ca1dcce36d05e19af468ec46fc9cb1390e,1,0,1,0,1,0
0xeca2ddb38fe5236166571f892253e4f66d588454,1,0,0,1,1,1
0xa77c88abcaa770c54a6cfbfd0c586a475537bbc1,1,0,0,0,1,1
0xc9953f81d1e11e785187590d455a97ad884daba7,1,0,0,1,1,1
0x76eacdf2f5a1ff038a220250a75a6f965d0d40ab,1,0,0,1,1,1
0xe513071382bb49208616fe18455dc4bc17ed72a1,1,0,0,1,1,1
0xf49356c419240181bab62cae22ec3569b7736e8b,1,0,0,1,1,1
0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d,1,0,0,1,1,1
0x9796b9443a3ffbc60eab64f33e368cc19eba4f33,1,0,0,1,1,1
0x34748048dde2b9316abc9947d97d5afaadc055e6,1,0,0,1,1,1
0x75749aaa3944483fe5b4d1e7083f31d3fae76145,1,0,1,1,1,1
0x0d729ba05ec81f5c2e197f8f16aa0946d5861d28,1,0,0,1,1,1
0x79dd8c46c2c5f6a2b95d9cb8b78274008d2534fa,1,0,0,1,1,1
0xabaf489d77c04b9881cfcddb709a5fbd0463740a,1,0,0,1,1,1
0x5b0ebb7a9c525b7a5af3ffbc98d46547042f9303,1,0,0,1,1,1
0xda85edbc9e6c35cb430b1a93a155c8723e871808,1,0,0,1,1,1
0xb7acd1159dbed96b955c4d856fc001de9be59844,1,0,0,1,1,1
0xa663ae21db74048e50401f542703e0802a3afeb9,1,0,0,0,1,1
0xb194c2065af5f17c3d180f182ac2e24da73aafaa,1,0,0,1,1,1
0x013a5dd0e59963fc5a09c1fd6c4fcee478366110,1,0,0,1,1,1
0xa9f51db4725f0eaf9d530bae8db0fd858d505547,1,0,0,1,1,1
0x97b90fbc8904f861f76cb06bfa0a465b72c5e662,1,0,0,1,1,1
0x0f585d3a2f9d46433cce13e68377689a73868f75,1,0,0,1,1,1
0x77bcc577020381a2070f60cd16eb8953a553651e,1,0,0,1,1,1
0xb2398330970c7cad95535d076ba3f64cc6afd43d,1,0,0,1,1,1
0x70fe7e2622312aa5d5d10c5e7fe1b7966a8d5078,1,0,0,1,1,1
0x5b61a96c8aea0aca0903150c25cc6a515aa86653,1,0,0,1,1,1
0xe5191066dacbc1a9fae39b6d739df2f6aee12045,1,0,0,1,1,1
0xa934127f6a8d087f0f9383a9f0371783d4a40288,1,0,1,1,1,1
0x101c12c49d1cbf963da78fce86cb374dc55b639c,1,0,0,1,1,1
0x553dfb53ed535ae49bc821ec3878b7ae4b155595,1,0,0,1,1,1
0x92ff028954f615c00ac555f2e852d0e1b85eb5b3,1,0,0,1,1,1
0x912b3508fda227f0785903f75c698dd01a1db166,1,0,0,1,1,1
0xa922a44d11545e38f30d0eb4e03d56008d660816,1,0,0,1,1,1
0x89486260df3690b80f86c52a65e530f51c7dfb0d,1,0,0,1,1,1
0xca2db2d21bc1af848da2b7cd423a29802371f399,1,0,0,1,1,1
0x12faf717a5bef3c3fa9b8532d5c1ba12c2b4c72c,1,0,0,0,1,1
0xbebdcdfe1be9cbb171aaee7c78aa845c8c7a429b,1,0,0,1,1,1
0xe3b1209dd2ad3c9c7dde8dcef8440b924ce2cc26,1,0,0,1,1,1
0x8f36f1f707539127d939867347b3a63aee4dfcb0,1,0,0,1,1,1
0xd76b7da8e0fd2008fcc8991b54aa95b230ea6f32,1,0,0,1,1,1
0xa37ed0864991e305648858b4294ce8f5497155dc,1,0,0,1,1,1
0xb98b88a09998b596648f41a4a27d0237eda58ba6,1,0,0,1,1,1
0x1cc176bd6c7a58d0261361be9f5fb022bb238366,1,0,0,1,1,1
0xb1682abc8827a836c01f81c639e5e2f0e9a3723c,1,0,0,1,1,1
0x85c77d06f326381390b619ef202fe8fb9ce40679,1,0,0,0,1,1
0x9ace4769f04af784f4d538b79f173061c1a9fc75,1,0,0,1,1,1
0x154bcb8f393d1bb9a1cc882a0174eaffeff16b30,1,0,0,1,1,1
0xad0e5c94305d3d08854065043882406cfe1ff488,1,0,0,1,1,1
0x527cbea0da69f9296001cc6003772de119c1c604,1,0,0,1,1,1
0xf5b8537c526df134639cb3c11f2b4a0ca07827bb,1,0,0,1,1,1
0x5b7ab4b4b4768923cddef657084223528c807963,1,0,1,1,1,1
0xdd4c59d3289e09a7fd74623e6a6c4af7afa67032,1,0,0,1,1,1
0xd7704c10ae59c39579765f31e2e6f3beea04ddfb,1,0,0,1,1,1
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,1,0,0,1,1,1
0x3cbeda859b3b32a23a25f780ee60d73d4be46b05,1,0,0,1,1,1
0x4059457092cc3812d56676df6a75fd21204fbe2f,1,0,0,1,1,1
0x76b96305ab5f29f3c8a2108218ef9ab5413722fc,1,0,0,1,1,1
0x4507d7897645e27ea3b564e2a3ddfd797f071161,1,0,0,1,1,1
0x307cf54edb7c0b2f0e7269ab52d97f8050239d50,1,0,0,1,1,1
0xb37ce28684b4ff912d53694144d73327143230ff,1,0,0,1,1,1
0x92c009b65c20614181059d1b4ea088bb0c4e4646,1,0,0,1,1,1
0xafb9d7fa614dd77cd9d212bb0596982c850a5085,1,0,0,1,1,1
0x7e3df0b5845db3591872dbc92eb85d821adec75d,1,0,0,1,1,1
0xc5ef11853ff780d645312752293ab16d347a9e5e,1,0,0,1,1,1
0xee3c3975ef4b90bd2b4b2a0bda2876d3e2579f2a,1,0,0,1,1,1
0xe651b916f50e573c9ff3f04d71bbcf332c523345,1,0,0,1,1,1
0x5f7fd7cb84a90a1799c61deefe194b4fc778fff5,1,0,0,1,1,1
0x7788be2156cea3a7fc85d65c84b91921c53f6ebe,1,0,0,1,1,1
0xafba1acc74aa89d638612e57aa4a9c60cae7c1c8,1,0,0,1,1,1
0xa1c7bd2e48f7f3922e201705f3491c841135f483,1,0,0,1,1,1
0xa214630c063f10ed274ff666a24a2233187e34e3,1,0,0,1,1,1
0xed3ebf601f08d4fb145a2be31f182ebc4c36b2e1,1,0,0,0,1,1
0x7bcd790d1282622da859625f3786be9f33042d50,1,0,0,1,1,1
0xa59de484f90d4e1048eadb0dfb666003c796f051,1,0,0,1,1,1
0x5b7aa47a8ae661db9e63030f57f68134317ba205,1,0,0,1,1,1
0x38f8879d6ac75ac15b5d1d6172730c596837c28a,1,0,0,1,1,1
0xa1cf844c5ed48f5aad24c03e0925e4581f36b12f,1,0,0,1,1,1
0x3b68c3900c56a50e64809cf549fc3f3a3723a4ec,1,0,0,1,1,1
0x926bf90196781cf2161535d48af542889cac4d2e,1,0,0,1,1,1
0x2967ea21590c5e68670d95bfae90d730ed516e14,1,0,0,0,1,1
0x0f644ade451f22fd5678ed546bbe57b3667f7fa1,1,0,0,1,1,1
0x07a9ee7842552e6cc924d9cc7590d8f82df7078e,1,0,0,1,1,1
0x59502d2bd585c869a4d7cf5f41eed0b3cd616013,1,0,0,1,1,1
0xe0f2ae48c2e29e9a7be3bca0f7b1c2eac6ab3f59,1,0,0,1,1,1
0xf305165c96bed990126df34b5875641033fc1811,1,0,0,1,1,1
0x6e3e922a288914a3a0d8f73f86f15ab2ed968ffa,1,0,0,1,1,1
0xc4ad094a9455d24b52f5b3ec37da3c3982d3b3e1,1,0,0,1,1,1
0x1c71f8315fdc566ff0168d44b18535da57980b45,1,0,0,1,1,1
0x76918841298c0eecf0fe9409cdad3000320666ed,1,0,0,1,1,1
0x98bfd1a98a8f1f7dfc04f105fbb27690292bd84a,1,0,0,1,1,1
0x88d61d15ad90dbb78bfb71dc443eb4aec7ce7f54,1,0,0,1,1,1
0x7a759a170c3aea65b3b373299d33bf5221785c48,1,0,0,1,1,1
0xa7c4c9df6912b5f44f2218339e40092dbf5fe1d4,1,0,0,1,1,1
0xc554e6b5bc99245e13879cbc35568a3127ac2354,1,0,0,1,1,1
0x6468ac6abb72377cab7dcda999be4cdff81d8387,1,0,0,1,1,1
0x5d70698a37ab87a2088c44c34b2b8f7042861ac4,1,0,0,1,1,1
0x19d5383b9dc8723659df1cdc66ca1d2e69bf7b30,1,0,0,1,1,1
0x6343249af8ecfd6b3fd903b338504166a22005f9,1,0,0,1,1,1
0xfde9512c0c4d7b092674229a42ab4aea5f743da1,1,0,0,0,1,1
0x9a7298123b386c3fbaddfefe3c4e07b6fa9177c0,1,0,0,1,1,1
0xf96f969b2f11dc5aea3b0bcd8e6fda4972fd8d7a,1,0,0,1,1,1
0xd3e9d60e4e4de615124d5239219f32946d10151d,1,0,0,1,1,1
0x6d5ed669b7773ac39a58d732f2c3d7643de369bc,1,0,0,1,1,1
0x88e07b18f4934deda4e01ff3678f290f34fd8fdc,1,0,0,1,1,1
0x0a905347299cd5de8c86f19dfd3ecebc22a42562,1,0,0,1,1,1
0x3a7ed7efc38a41a31b514779dac77ec8603cea1e,1,0,0,1,1,1
0x8f43de6ee8644c43d46254c919e5b00bcbdaa7b4,1,0,0,1,1,1
0xbe7232c35978fbd989895b1cfcfefa360d66e135,1,0,0,1,1,1
0xcbab99d591578e1cc5158834ce92c75c07157ab3,1,0,0,1,1,1
0xea371df5db5e195ddf915f7719cbe88e2aaf9f5a,1,0,0,1,1,1
0xef2623fef4519158a93e47cc8baf97e0b93cd40c,1,0,0,1,1,1
0x220a6cb04d48ca2c33735e94df78c17f8b0f7c9f,1,0,0,1,1,1
0x36de990133d36d7e3df9a820aa3ede5a2320de71,1,0,0,1,1,1
0x76026590f8164f5f3d305eaec336d0c0c46e2fe3,1,0,0,1,1,1
0xf6c75d85ef66d57339f859247c38f8f47133bd39,1,0,0,1,1,1
0x3ba0655143ae97702ad17a19bb8c8b5e8dc473b8,1,0,0,1,1,1
0xb21731d830b7e8460e5d6c66dc1ccc0a5d0a6b87,1,0,0,1,1,1
0x93083415e91da89c8bc92be621993bcc85e8c200,1,0,0,1,1,1
0x7e2225b3e54a7ad0f2d009237a4f136c02f90a52,1,0,0,1,1,1
0xefaa5fe183b7cbe2772fe4ac88831b7aa6c37422,1,0,0,1,1,1
0x5f3df357144f748d7d53f30719a6e4040e2c7d04,1,0,0,1,1,1
0x4e78179b6d4f34516cb9dd0ac50ca41f7e859e2b,1,0,0,1,1,1
0x6fb651cdd003a7eba1998e9c77d9ee0eca102e86,1,0,0,1,1,1
0x422eee3bd5e1f270a4ab411468b31fb2e1463a28,1,0,0,1,1,1
0x7c88e445fa773275eadc619d5a6fbe12a4f40a24,1,0,0,1,1,1
0x46e8cf0f41287d3d67140c8e8be0312f870d4a08,1,0,0,1,1,1
0x90d9f74aa28f31be00f425749acd6c0b350a5df0,1,0,0,1,1,1
0xdf632ea5ba8283488aae8538e17a2f802243a61a,1,0,1,1,1,1
0x033638491d0c5b75db2a7ad0fb9d3abc86fd52b6,1,0,0,1,1,1
0xdd9118ef8e9c738b3a70a90474c79beabda5004c,1,0,0,1,1,1
0x714d7baf5067855eba892296b6c6d94a09857010,1,0,0,1,1,1
0x44cf78e365a3cffed54b7f2d702c2c6239276fa3,1,0,0,1,1,1
0x3c24d656935e3424f4d0a0971b986277cb0d797e,1,0,0,1,1,1
0xcaf2d3f6c4a375ccec74eb7ed5c03f5b6cd8876e,1,0,0,1,1,1
0x3acc85f18ecb556451c83e551ad526ff6a48ba4d,1,0,0,1,1,1
0x94e2dcf00cf7e33a4643478bb458b8123043116e,1,0,0,1,1,1
0x3da9c0de73a8b16dbf7e9ba884ccc11a6a50ef3a,1,0,0,1,1,1
0x067c60b9b02723821e572e444bd75a6d3496e716,1,0,0,1,1,1
0x0574215b0a39119c84ca17f1ec83418eeb5ada8e,1,0,0,1,1,1
0x20311b60f76e8c63d67e70c1504066098eb53c85,1,0,0,1,1,1
0x860e79bdc647121fcfdeb69bca72dfd7b8545e68,1,0,0,1,1,1
0x94d453b6333a61fc5da60669b2269f675095145c,1,0,0,1,1,1
0xf79d4d09d45ace417e7075bdf1816d198e57f186,1,0,0,1,1,1
0xd0dc07b98769f23a7bdbef15a35faa256cb65dcf,1,0,0,1,1,1
0x432dcbda06e8b296ca29705572d7cb6315ed8bed,1,0,0,1,1,1
0x7e16341b040de4486aaa0f5ca29825f4492379be,1,0,0,1,1,1
0x1cdda1866742c8a14b3318bf8cb66fd2d65e2b87,1,0,0,1,1,1
0x825358490e46439eb485245c2b38882f1518d926,1,0,0,1,1,1
0x54375008678b25815a7c14dad244ee9b5152b371,1,0,0,1,1,1
0x9664794af710aee954e80b9714daeaeec515fb33,1,0,0,1,1,1
0xc6510245a3d961746db4883916d2d600e19f4ff3,1,1,1,1,1,1
0xabb6ddae6f905ad96fe7661172c6b80aec39be37,1,0,0,1,1,1
0x9efde2af0dc78b7125cf4578d026ce7be65d5d57,1,0,0,1,1,1
0xc0c7abbef8f8ac1d530e263970ffffbbbc86b9c6,1,0,0,1,1,1
0x4d0e439ba905eb39aee88097433add619cf5257b,1,0,1,1,1,1
0x61e0822b7077a55148952f2ec43f0effbb623a3e,1,0,0,1,1,1
