address,eth_amount,arb_amount,distribution_network
0xBEa4749947B782a9e9eD98230859Bf9784A1eb2D,0,18436430192582047744,42161
0xB3f2A049ba7Ff3DeBad43515E8F29C9FC31C5d06,0,18436430192582047744,42161
0x5d6c47cFDbBE5aD5a7be0a97D519164D303E1117,0,18436430192582047744,42161
0xCFa69F05920D1f5A60e87f3F7B28Cf3433f33112,0,18436430192582047744,42161
0x0B2dF028C26bA1f58e6eA282b2a1D515d99Ae282,0,18436430192582047744,42161
0x47087589b860c15E79AD63606D350Ed6195aBd44,0,18436430192582047744,42161
0x2A08325aD00DA971CB66a5e9E04AD3529B8F59AB,0,18436430192582047744,42161
0xa1E91a4CF28f8C098C7bAb3093734Ad38B89f278,0,18436430192582047744,42161
0x0A474C5AD18D20441dC78F8e0f0731b3DEF9b54D,0,18436430192582047744,42161
0x11bC1fE797DA8428fF275c9ad3c02971ce8BA104,0,18436430192582047744,42161
0x37f7Ff1864f5D5CBa2b63592656049F2D7D06FB4,0,18436430192582047744,42161
0x57179B08BD29B441DA18ba84C526c3f0Be23DaCC,0,18436430192582047744,42161
0xd0393F9EA6dF807393166a00c35AA5ad5dAaD7B3,0,18436430192582047744,42161
0x7c59FE436b97de2b6dF05d696A2D8562506D1c74,0,18436430192582047744,42161
0xfB5430dfAE3EbFdBBa9217f1f91737f37047930D,0,18436430192582047744,42161
0x2C3021bBBe1A8d50C200f9489B557377ebEcDF9a,0,18436430192582047744,42161
0x8Aee63aC20106C0A488d69647931F3C53147368E,0,18436430192582047744,42161
0x44be6d03C2722Ad3dB4E53F32B4c67cAd864cC6a,0,18436430192582047744,42161
0x222988f898B6Eba86a7c0bf331bE672D49534834,0,18436430192582047744,42161
0xe4eFdF71F3eA6B4F204F9e1d9324EE967Db8B02c,0,18436430192582047744,42161
0xb3d07B07a1B22019B2dD50F7c1EA49408e52Bf19,0,18436430192582047744,42161
0xebc515B84cd14612880c45c01AB91eFeDD281c0F,0,18436430192582047744,42161
0xdEe96105de27C6f47A610Fba6B700b22abb26C04,0,18436430192582047744,42161
0x4B4Afb9948366474ddDbA6c304F6506FF719f054,0,18436430192582047744,42161
0xECD02810Db92Ff027ea1b0850d46BdA963676D74,0,18436430192582047744,42161
0xA7CE3aFb4Ca212C93d2B11F085e88D529bdd98C9,0,18436430192582047744,42161
0x6Fb2e4bFc55613EbA4b912AC1b436B1b6103eB89,0,18436430192582047744,42161
0xAa4e7058C6eb9E68FF3f6dB0CfDc23caf25986De,0,18436430192582047744,42161
0x904BB2B1606583DE42a380636dab40424B53710f,0,18436430192582047744,42161
0x6786939a63Acf04B5Ea7Ab42178A30E1453F7453,0,18436430192582047744,42161
0xf86EF7e28A737a9D5C4715024d3e168e814847b5,0,18436430192582047744,42161
0x06A81B2d1aFE601f26eDf52D7Ff3998713D0a6c8,0,18436430192582047744,42161
0x745be35602a0909FDe830A451815bfF8d83b33b7,0,18436430192582047744,42161
0xaa13905714dc09E1c51926869dDF2F3F2f1f3133,0,18436430192582047744,42161
0x0f0d49Fd19Ee4A83455D414F79DE823bED0b4351,0,18436430192582047744,42161
0xBF861d09615543c419c749Ea8cBEB720E3B3E3ad,0,18436430192582047744,42161
0x2b45B60F4e2E2afF24b38c6f0658DC657FF61ac5,0,18436430192582047744,42161
0x31ecB0819346Edd4Ac31E2C3aDACD6629e411A78,0,18436430192582047744,42161
0xC9B886f9c8bc77d01902D73Fd64312b7d0226111,0,18436430192582047744,42161
0x49cabdDC7cB7958460Fc5F7F8e948C59E59c8Ba7,0,18436430192582047744,42161
0x157E5338737E8D9dC434f720eEB143719B44b059,0,18436430192582047744,42161
0xcd389Cf4f0cd5b3C3f0d103C898099A959316528,0,18436430192582047744,42161
0xDcdB53E8E1123BAA64a0B7d3Da13E360CA843797,0,18436430192582047744,42161
0xEc1625f0Be12B31d8edfdd165f7750eE4630a475,0,18436430192582047744,42161
0xC9930C8e4055bd5f4619dC345D142E7B814ff655,0,18436430192582047744,42161
0xB14d2A1FB890C569F7e6802362E10c13A79a4C98,0,18436430192582047744,42161
0x7a0f28264E889142311Cb6A517aC5C2294c7D673,0,18436430192582047744,42161
0xA98eb03521af8B52839Ada44D8FcD114d4651b81,0,18436430192582047744,42161
0x30aB3C4C1fdaE40146D990F8dDACF456cF72a50e,0,18436430192582047744,42161
0x984a69a51F06044e6b79294c652fAe499b333f49,0,18436430192582047744,42161
0x7C38637ffe119953ea646Ef567f10cb62DbC3841,0,18436430192582047744,42161
0xA6A6fbC1AD2fc6288d3B9485Bc6E6Ec6be57cF57,0,18436430192582047744,42161
0x2f74208cbE47359e3476794D1bb49D3b59E00A8A,0,18436430192582047744,42161
0x10eAFA0df89eeC3d6c7daeA9C2034c1eaAa20331,0,18436430192582047744,42161
0xB8c9D38Ba6924095062A92A581326a3eCecF62D9,0,18436430192582047744,42161
0x10075dA1daE85B28Be7E4D6Df2D4A055094382fB,0,18436430192582047744,42161
0x4F670870883359ecf6C91c20bE7F833264f7e4B4,0,18436430192582047744,42161
0xDD15841274D20638b1d33Abf4a86527EeF0e854e,0,18436430192582047744,42161
0x8fBc89b8D9eD06f9454b8Bd45277e64e1977693E,0,18436430192582047744,42161
0x3E26163C5f8f9716816FEBB5ae21Ac7835B5fA1B,0,18436430192582047744,42161
0x55918e3E21e96f857B63F7649DaC10fAD68c3edb,0,18436430192582047744,42161
0x28b8fbCebDC3114DD7Ce20Eb0642015ea3a21718,0,18436430192582047744,42161
0x727B7E1A6833EFb40Ec24005203bCCa4D2b3852D,0,18436430192582047744,42161
0x57BE096D117df480428B01134992EF450cd43040,0,18436430192582047744,42161
0x6957D2139d29E7DB7913ac21e813f2a561E47aC8,0,18436430192582047744,42161
0x2D6496e74EE130B66445D0b68B5D9309fB2a8DF2,0,18436430192582047744,42161
0x7565DEdDCB83a14B185eb9520914bB918cDfE983,0,18436430192582047744,42161
0x0D9E237F8e89531Fa66Df093E2BD39Ef11765E7e,0,18436430192582047744,42161
0x57392Df8aA09A360e5003eF25556AC8abdbe5C4f,0,18436430192582047744,42161
0x6a81C50289f16A7e556385D6BAb17707e2EA23c5,0,18436430192582047744,42161
0x3a6B7CdaEF5d67Fed5d470C94006c2197924f1c1,0,18436430192582047744,42161
0x2A27F41cABDEf42C1b015622E07710A8eeef44d8,0,18436430192582047744,42161
0xc03c64AC33A467Ec1776CB9C48E7E96C5bDe6126,0,18436430192582047744,42161
0x5f7F9c331c46487F77417aB39fd16AB97EDDfe51,0,18436430192582047744,42161
0x4254c53Fc3b3b38DF025Ea30BcAE410e11bb95b6,0,18436430192582047744,42161
0x287C3AF8F931cC50E4FC2F62F2Fbd9673F035ed6,0,18436430192582047744,42161
0x8dF484c6B203A16CFe1215dd6134420e02b05A14,0,18436430192582047744,42161
0xd455712e43582134F101a0C686d26548B5438A3b,0,18436430192582047744,42161
0xdc826aC58A5FA9f4F35aad8ad6b679Fa2f9fD6dd,0,18436430192582047744,42161
0x461337d4F089ADF16455acb785415f6437da0c24,0,18436430192582047744,42161
0x313e6c329F4239d779d794E0bC889406E1d929e6,0,18436430192582047744,42161
0x14f12e80aDd26C2824F5c84487886B43e9FD7075,0,18436430192582047744,42161
0x63a3bf655377E20f316261b83737b7aA68ED50B0,0,18436430192582047744,42161
0xE094EcaC5272f88b2d99349c2E8B6a6d68F4950A,0,18436430192582047744,42161
0x03E05ee8b14Fa34E4263454622ae2e21D448E173,0,18436430192582047744,42161
0xbD2f62fb5A4287549Db9A1aF9278fB78cBBeD6a8,0,18436430192582047744,42161
0x6dc88B231Cd04Dd1b1e525161162993F47140006,0,18436430192582047744,42161
0x3563FB742DB8ae3BE7764a464C8cb7c426195596,0,18436430192582047744,42161
0x24749AedF18208aB74A8110E07E820286Bb5acf8,0,18436430192582047744,42161
0x178aB90A4b98e76aC6aECB2636CB1F3AE0326159,0,18436430192582047744,42161
0x2E4601BD54A44FF8Bf44097C6E49Dde816cBCfFe,0,18436430192582047744,42161
0x06c4865ab16c9C760622f19a313a2E637E2e66a2,0,18436430192582047744,42161
0x7029bfa9A85Ebf4653945Be520dC3b7F1181F4aF,0,18436430192582047744,42161
0x2C492138498165C3f6fF94Ab7d0B7Ab6dD546AdA,0,18436430192582047744,42161
0x854F1269b659A727a2268AB86FF77CFB30BfB358,0,18436430192582047744,42161
0xDc9D885ac5f0d70B7af6226bC96cfBB22B508858,0,18436430192582047744,42161
0xB7f9f538aA1b41aE2853eB63f1939187fFE70EB4,0,18436430192582047744,42161
0x936915A08E7C18b649A02203b9706Bed489F9c68,0,18436430192582047744,42161
0xF89E4F80a3ba10952Af3eC910D710d8732735F12,0,18436430192582047744,42161
0x44FCcfDB4D509CdDAc3a1FA35C60bF1c7c23D71a,0,18436430192582047744,42161
0x63D45f767a98f17ddc2F55171022692550602b64,0,18436430192582047744,42161
0xd60848390bD1966EC2981b1Af79319064AC46784,0,18436430192582047744,42161
0x54CF1c30105CbA99668049b1F46F28852d0202b6,0,18436430192582047744,42161
0x17615FF7a94708Afa5e963Fe3F38901933F6577b,0,18436430192582047744,42161
0x4E07ebB283634233C2348ec7bB059995E6553da6,0,18436430192582047744,42161
0x7Cdd33EC534Fd8F270C002eF9dB3b34f7e4CcaF3,0,18436430192582047744,42161
0xEa173f401253436102DA7a77548fc99322bd76B8,0,18436430192582047744,42161
0x884B2737F355E1Ae0C88609c10BF7BC2f761f815,0,18436430192582047744,42161
0x2Ba1dAF6355C75f519Ccda083897D083541d1364,0,18436430192582047744,42161
0xabEc53AD5BaFc9088d7140dd517a924D43564Fe0,0,18436430192582047744,42161
0x6cdFafD6E4566b7284cED31cf9DfF7Ee1A6C7F06,0,18436430192582047744,42161
0xC45E56728ab5f34616Dc379E77b057ea591156Fd,0,18436430192582047744,42161
0x62608acbfb4A571C9a86B8204496Bae3982C265C,0,18436430192582047744,42161
0xFC663573F338c4eD5bC90015540AED148BbefE69,0,18436430192582047744,42161
0x6Cd68E8f04490Cd1A5A21cc97CC8BC15b47Dc9eb,0,18436430192582047744,42161
0xe718BB18D8176659606b3d7d3F705906A9D3e1bD,0,18436430192582047744,42161
0x7cdd6bBb4dBde735565aE2Eb3F266B0f2e6CA008,0,18436430192582047744,42161
0x6DA9D6f1e679D61FC81Fa27FFd57B1C05C288C8F,0,18436430192582047744,42161
0x546f02dE01727952b0999481834EfCb6a93c4E84,0,18436430192582047744,42161
0x60D2260dC01b86869ea1F29CB8F124Be80E0e594,0,18436430192582047744,42161
0xb39766100347e1ffa1459492c85e8E3a2b25d3a0,0,18436430192582047744,42161
0x723901792aa0B46e255b9Aca64cA994E54a227B0,0,18436430192582047744,42161
0xD90d5C7a6ebB19B45959CD622367E4Be0985a05C,0,18436430192582047744,42161
0x14d1f69952f0939C16F00d68EA2c3F040c4217a6,0,18436430192582047744,42161
0x952c23f8F067A5e7e165ff0E42491f51D87DBc95,0,18436430192582047744,42161
0xD5C196b5b67e624738D85AB5A98534e68FD2C88E,0,18436430192582047744,42161
0x0a77d2B72f11C9C37F8bb58EDeE8A299daE9f0bf,0,18436430192582047744,42161
0xf86a530EDa5e32D4537f3026EF16C77dd75aD4b2,0,18436430192582047744,42161
0xB326355a1FF2f8F84E30D822fBB47b0346A4b305,0,18436430192582047744,42161
0x4ABc33CF81e0d21f42168d044f7002eDd6b80B09,0,18436430192582047744,42161
0xe73d4d6C9087C95988c0757D740FfAb47139C15c,0,18436430192582047744,42161
0xE513071382bB49208616Fe18455dc4Bc17ED72A1,0,18436430192582047744,42161
0xDa85edbC9E6C35cb430b1a93A155C8723E871808,0,18436430192582047744,42161
0x0F585d3a2F9D46433CCE13E68377689A73868f75,0,18436430192582047744,42161
0x912b3508fdA227f0785903F75C698dD01A1Db166,0,18436430192582047744,42161
0xb98B88a09998b596648f41A4A27d0237edA58Ba6,0,18436430192582047744,42161
0x1Cc176Bd6C7A58d0261361bE9f5FB022Bb238366,0,18436430192582047744,42161
0x7e3dF0B5845db3591872DbC92eb85d821AdEC75D,0,18436430192582047744,42161
0x5f7fd7Cb84a90A1799c61DEefE194b4fC778FfF5,0,18436430192582047744,42161
0x7788be2156cea3A7fc85D65c84b91921c53F6eBe,0,18436430192582047744,42161
0xAFba1aCc74aA89D638612e57AA4a9C60Cae7C1c8,0,18436430192582047744,42161
0x07a9eE7842552E6cc924D9cc7590d8F82DF7078E,0,18436430192582047744,42161
0x59502D2Bd585c869A4d7Cf5f41EED0B3Cd616013,0,18436430192582047744,42161
0xe0F2aE48C2E29e9a7bE3BcA0f7B1C2eac6AB3F59,0,18436430192582047744,42161
0xF305165C96bEd990126dF34B5875641033fC1811,0,18436430192582047744,42161
0x6468Ac6ABb72377CAb7DcdA999Be4CdfF81d8387,0,18436430192582047744,42161
0x19D5383b9dC8723659dF1cdC66cA1D2E69bF7b30,0,18436430192582047744,42161
0xBe7232c35978FbD989895b1CfCfEFa360d66e135,0,18436430192582047744,42161
0x76026590f8164f5f3D305EAec336D0c0C46E2fE3,0,18436430192582047744,42161
0x90d9f74aA28F31bE00F425749aCd6c0B350A5Df0,0,18436430192582047744,42161
0x033638491d0C5b75Db2a7aD0fB9D3aBC86fD52B6,0,18436430192582047744,42161
0x3dA9c0dE73A8b16dbF7e9bA884ccc11A6A50ef3a,0,18436430192582047744,42161
0x1cddA1866742c8A14b3318bF8cB66Fd2D65e2b87,0,18436430192582047744,42161
0x825358490e46439eb485245c2b38882F1518D926,0,18436430192582047744,42161
0x54375008678B25815a7c14dAd244EE9B5152b371,0,18436430192582047744,42161
0x41a1842907F67AF8A25338e22E45f9dc88266CEE,0,18436430192582047744,42161
0x4391522a1cB89B3d9829697BF2167A1F73b93EF7,0,18436430192582047744,42161
0x900D1719363E97176Cbe2274cc4483245Ad3270E,0,18436430192582047744,42161
0x2d481C39E28c71915feE81854D1C95cBcf5a5d74,0,18436430192582047744,42161
0x2EF021a31E666Bd0D3Fb39771B7A70C55d3B3749,0,18436430192582047744,42161
0x397bdFFd614628fE57327BD0B0D4F8C6eC2d9065,0,18436430192582047744,42161
0x546911aA23511b9B023D4cfa2D97b82F4D423a71,0,18436430192582047744,42161
0xd5e089906d0c759F27403f3db7AE76007cA09Dad,0,18436430192582047744,42161
0x7c02ce27678773951b3C08Ed97B59d7067952bb1,0,18436430192582047744,42161
0xA92a8d469Af6d528585e9a451E03076cDF18c579,0,18436430192582047744,42161
0x5Efd647118e81b9F16119D0FECfFe72C92458Ab7,0,18436430192582047744,42161
0xfDb714222DE5BFD1Fb0571b22878A52488c46538,0,18436430192582047744,42161
0x97FFE6e22BB6436B90a7B452899fBE6F2A78dd2c,0,18436430192582047744,42161
0x70e439584Ef1BA300106b9c16543eaa1DE676Dc2,0,18436430192582047744,42161
0xdf35aB11698d61891f81126B6E391DD6e43db5bD,0,18436430192582047744,42161
0xCDb2De3C7E3523F943904bdaaB94E316853601Ee,0,18436430192582047744,42161
0x965658b4Bd00dD1967Cc4F8220462b6007F15860,0,18436430192582047744,42161
0xA0bAD0Ea344e2e7eA14203fa167ceaF5beC72Aa5,0,18436430192582047744,42161
0x3DB3d58e2270f8dBd181E9639D59ffbA98422338,0,18436430192582047744,42161
0xFAda2f3454a860A9468B55172D94De627283e7Cb,0,18436430192582047744,42161
0xE5d2f68665A8f8D21b6188d1e455F4E14DB6a469,0,18436430192582047744,42161
0x1c3C738F21f2E9D6EFB2c38728d4e7c20FBB1D7a,0,18436430192582047744,42161
0x2a8600bBDAab254A2F8A8E00912799295C3DD601,0,18436430192582047744,42161
0x08d882D50FFE6149d69B74c19d7b550Bf0260012,0,18436430192582047744,42161
0x245554b2EF90BA711A1dec81368A09f32A364279,0,18436430192582047744,42161
0x12404E3205B6205DFB9D4B98c7B9C764B0b62222,0,18436430192582047744,42161
0xaddA97A3DDe1A48f71329b0DefeAD1B1E007e4cd,0,18436430192582047744,42161
0x00DACfD769BC30e4F64805761707573cB710552c,0,18436430192582047744,42161
0xb2D304c84E020bFB5dce3157441F70e0EDACE84b,0,18436430192582047744,42161
0x3cc04875E98EDf01065a4B27e00bcfeDdb76CBA8,0,18436430192582047744,42161
0x5F55fc351d37Ce31d707EC4612cC39F5e9838D54,0,18436430192582047744,42161
0x92C98285230Ac5E47012c63456C0e2E94e934Ff9,0,18436430192582047744,42161
0xEE9cA24FB62BFc021e1A46E09e1C1CbECD3341B5,0,18436430192582047744,42161
0xe9c9EC44A880aF7C1A37546Dc2Cf16c8eeB42e5C,0,18436430192582047744,42161
0x60a89e1816857555B95be9Dc713e87500114e198,0,18436430192582047744,42161
0x9325564ADe7683706107685Cf1993678B1163261,0,18436430192582047744,42161
0xb2BE6D8E872C7b08085d9DCE6AFcBd0286C75B0A,0,18436430192582047744,42161
0x852a3Edf748Be46daDDbf4A3f0E7f694f3d84d89,0,18436430192582047744,42161
0x8e39060218bfD0463c4893949BE0a19C8BD90daf,0,18436430192582047744,42161
0x17D60e33385700247741d8A0C2db0D4Ac28130d7,0,18436430192582047744,42161
0xd4D9C70fcc8a3e920aD48d1cB1596F8f097C96B7,0,18436430192582047744,42161
0xafA5039F3330af767B8D8bDE552666C5b2910Cc2,0,18436430192582047744,42161
0xd0B62Bb20107059A2A6F7E17707b79C68794c22a,0,18436430192582047744,42161
0xFCE81731ab5BaEA8592e72cD3014d80A47eC1b90,0,18436430192582047744,42161
0x1fD7DAe8CE6190509486e657629975e10eCFeF60,0,18436430192582047744,42161
0xF2608980e5499a811E61eB51E610C5a4D1D22E49,0,18436430192582047744,42161
0x335c0552eb130f3Dfbe6efcB4D2895aED1E9938b,0,18436430192582047744,42161
0x0a8f4E308B17F836eAb6493F42E48ac07D30946D,0,18436430192582047744,42161
0x00b878D53e8816048EEA4c74603932A1dEc4dAa9,0,18436430192582047744,42161
0x9ed80eDA7F55054Db9FB5282451688f26bB374c1,0,18436430192582047744,42161
0x2Babe76345D7Eb15f6a1C0CDDba04d8ee44491d5,0,18436430192582047744,42161
0xd94e1c5376665A9B18Ab93542d38005C36D64790,0,18436430192582047744,42161
0x1E6127D4716c3AC3b3a2B005631c1C541C13D120,0,18436430192582047744,42161
0xeB4a767D14af43fAAb11DBA805e88fbF3bc19812,0,18436430192582047744,42161
0x429bADFADf144F655926081Bc3b8679Ab15Ff33f,0,18436430192582047744,42161
0xafc7c894fAb4fe3479Aa0db52d6d560287E2A6F0,0,18436430192582047744,42161
0x2969fD8C49D15b596AfAFC0618df3041f654dc80,0,18436430192582047744,42161
0xf1E76bD9D7Cf614997E06eF328b94D08bA3C4fAD,0,18436430192582047744,42161
0x4EC6722C8bE6ab9A8C9E344D961086a3268b1128,0,18436430192582047744,42161
0xCD7f6b72049C3b54416f9F26392cB271e74ca3FD,0,18436430192582047744,42161
0x04CBE08410F88889A931C2D9d3357c033a46a412,0,18436430192582047744,42161
0x2D96e1FE38ff45CC8910C617b3c5E0B6298a81f3,0,18436430192582047744,42161
0x6951BeC32B306d7D0A89b3c52067697e68357477,0,18436430192582047744,42161
0xA75eA297fdA4C3A11F600D284d1934e0140F34Eb,0,18436430192582047744,42161
0x61617c908375Aa778699C15e7b1f3C48370441e7,0,18436430192582047744,42161
0xd659e43C92D60ca7bC9EeAaA1dB67f23D76Bf4d8,0,18436430192582047744,42161
0x15903dF309f04d1E4944cEb27499301C7e6D8e55,0,18436430192582047744,42161
0xc010b6AB4D5FDb22B5DeA72afbF5d22431Ec5D50,0,18436430192582047744,42161
0xB7578Ff1218551cE37D731dD66a811dAccabd1B2,0,18436430192582047744,42161
0x940eA03A1c05e7Cf1451ad07FEfEc116EB19AB68,0,18436430192582047744,42161
0x83e5Dc56189Baf9c44Ab7709BC2D176e4F357e6d,0,18436430192582047744,42161
0xb866a81139116F7a7F0875901FaDa377B7086b31,0,18436430192582047744,42161
0x3943e6aeEd9BE4Dd6C0A02FdFd4bcD786eaEc2F2,0,18436430192582047744,42161
0xa6d62ecE2f050A9b1Ef79e003eDa0a012504b3E8,0,18436430192582047744,42161
0x9c8f81B6daC8b0e2FFaB1a544e0944f0C7c6d664,0,18436430192582047744,42161
0x6E8D55b532169429bC9cb83f944CD62156D173a4,0,18436430192582047744,42161
0x3876567d57FD4c2168a2c6D37Eb7a1f600F56df1,0,18436430192582047744,42161
0xF06F09C65635ea3dB2F6255cABeFcc11d28f2ef2,0,18436430192582047744,42161
0x10f193ba0013Ce24DB86607bFe3B643BA368BE47,0,18436430192582047744,42161
0xE4666d054B87071d158A8A0CF1d9b2F0eB9B54b4,0,18436430192582047744,42161
0x6eF3f0fF397C3de367C6cA2Cc3e6B6955E7993A5,0,18436430192582047744,42161
0xC94B225354F8C9C340758C9FEA5ADCA0387e5A68,0,18436430192582047744,42161
0x6B1009E2bb8EE7F36c21f5f38F4f25f1b79BC02D,0,18436430192582047744,42161
0x31Fb4258F56A8710B6857D149CD4Bd7c82fe6F4B,0,18436430192582047744,42161
0xE741f716049dE5514E8304B1C666ee2B18F7027E,0,18436430192582047744,42161
0x45C8cdAe08b5c8630673A73ff9301fbDEd9caE84,0,18436430192582047744,42161
0x5BE3bD1d263643BE7582DbB7cB453873a0EC6657,0,18436430192582047744,42161
0xaba1474e30352296Ea03B8dBC64B20481e9c7d59,0,18436430192582047744,42161
0x7d73EDDA55E0d2596836a49EFD3EB45c1f97bc27,0,18436430192582047744,42161
0x468c2DAC680F0600bf8C86b6A8BBFfC81f82F159,0,18436430192582047744,42161
0x75E1E79a202D63B95f49E90Ccc59E20562683415,0,18436430192582047744,42161
0xd65aD2583d6B1037445cc78011F39D9dAf0d7C5A,0,18436430192582047744,42161
0xf2AEB87d080a74ff64F3DC0E4Ac6959bda1b752F,0,18436430192582047744,42161
0x44Ef4e21490D454d2D9e2B5Fc32b74c384d51744,0,18436430192582047744,42161
0xD001C1DF358D744F197d87f25EA6274C7e086EE7,0,18436430192582047744,42161
0x2c61Eb8cA0bd5E41E88c08054BC87B30797ac06D,0,18436430192582047744,42161
0x16503D6B9E8CeCC24A8810862a081B4F6fC4C497,0,18436430192582047744,42161
0xDF96B858345e725655cA0e8E4ECCfA00b1b68f5d,0,18436430192582047744,42161
0xf6A11C6f1A6307122AFa11acad33d4A2027Af154,0,18436430192582047744,42161
0xb4f3C1fA3EAE271057056232cfFcCb4CDf3DD222,0,18436430192582047744,42161
0x6749F1A7c7F0F3A4D44abFC881e4796B59df2f06,0,18436430192582047744,42161
0xE9F4a19B3E27FAA296B6AaCABe3E5Cc672169406,0,18436430192582047744,42161
0x06b2D84b6ac9D5FE319A77B9132d34B30276E6c5,0,18436430192582047744,42161
0x3d0A2283C1DC5E21fc98BA898DE6D841bf7Faac9,0,18436430192582047744,42161
0xCa3ACDC2Abb3040ca56e885AF3d10eE667Dc1aE8,0,18436430192582047744,42161
0xCF8f1F82d5939b90D5e7aab528AdB7E65De51669,0,18436430192582047744,42161
0x0Ee951Bc9d1B10aFbf073Bf246Cce7d14346F652,0,18436430192582047744,42161
0x2BFe66759f0331066F3E7D57b3DC9a96bfC17927,0,18436430192582047744,42161
0x14a3f35BC1872e46B6c4308627A884FB75D52ACc,0,18436430192582047744,42161
0xD0C5A28fBC2FD0C5a9439e3903f085620236d18d,0,18436430192582047744,42161
0x571836bC0103d355C879064612eEE9C5941041fD,0,18436430192582047744,42161
0x4a46047e56b571C3F4423dC6fB656D752068EBa5,0,18436430192582047744,42161
0x13B592251551b7C059F5dc0ee0C36e07968d2FD0,0,18436430192582047744,42161
0x158277423573692F1395Ea2a79207c86bfF63C07,0,18436430192582047744,42161
0x35203a9FAf7f4a732591afF11A882C9559D703e5,0,18436430192582047744,42161
0x06922Ff3F6720596d19822fd28D4691209559803,0,18436430192582047744,42161
0xa98972D02e723D83371E5FF1eaC36c980CEE0224,0,18436430192582047744,42161
0x992fA1f4459042E59734C4e38BEc152Ff119eCdB,0,18436430192582047744,42161
0x47D228fb786BB14117625147f1055638F46b6893,0,18436430192582047744,42161
0x586fd3DAf25f908bF478Ac9fB70fBeC1eCf71ad2,0,18436430192582047744,42161
0x5c2f741F0ac4ee5FC470e51f8EdF115Fcd47aaaa,0,18436430192582047744,42161
0x95B30124aEeF1293302E6dC6cFd28895070B3934,0,18436430192582047744,42161
0x987f782B93a2438144796784bAF64991367efAf4,0,18436430192582047744,42161
0x68575571E75D2CfA4222e0F8E7053F056EB91d6C,0,18436430192582047744,42161
0xF9ABe3D036ceb4Cb3C6416EF1C7bb2a18b34F167,0,18436430192582047744,42161
0x10E31aD236C3474e2FDFAe02620279f2D0F4e31F,0,18436430192582047744,42161
0xbD6F5BdC401AB1Ca811e40755f4A2ddAd75cE2cc,0,18436430192582047744,42161
0x4bE6c75d1690Bea86666a76d3779cE98f059ba36,0,18436430192582047744,42161
0xEb4Db23c27253077Fb3080adda6C5C127b0dACAe,0,18436430192582047744,42161
0xE9fFdaD574d66a2288FDB756907E9A10C16Aeea5,0,18436430192582047744,42161
0xD7A1bD5dB8Cf012B1fFb45fe721189da09d824a7,0,18436430192582047744,42161
0xad000A2c307Df8a02F1f5C187e1602ac983A4bE9,0,18436430192582047744,42161
0xCFfB1956cE2207300438A0d3ed0bB9320EeE7dA1,0,18436430192582047744,42161
0xE2974AC15aAB159Db17738B06e1bE0d7dF72e74e,0,18436430192582047744,42161
0x30d0C2C02229aDBe7a49469FB44eD7da836F8Dd4,0,18436430192582047744,42161
0x5d6cA5d9838Ef551bf4c52b8A47B69B60694F1cC,0,18436430192582047744,42161
0xda4807e777e2E4a6B2ab075BDC0aEf459E708cBE,0,18436430192582047744,42161
0x3B11CC193ba3AB9C2a0Ed9EdA03a4d795C766262,0,18436430192582047744,42161
0x24d20955054725bB16F55556E9Fa4a276E000aCC,0,18436430192582047744,42161
0x2E5745f3136E1023b7db402f2f20d59ECe802F4A,0,18436430192582047744,42161
0x2F486cD2711fed55ecc481a5a0aC62001EbFB16c,0,18436430192582047744,42161
0xb55Ef1BCD32462fCF34ed03c7a0f024251731722,0,18436430192582047744,42161
0xd6A02cba3508966dC4e54342A1f34e31fD7Eb29D,0,18436430192582047744,42161
0x164C1C290847138f33813E25e4322E13c949aF98,0,18436430192582047744,42161
0xd266E4EA86a39bEC62d1250bad3bF38d785655f8,0,18436430192582047744,42161
0x9b213236D2C1776761ee8a8D40b3f30037B71300,0,18436430192582047744,42161
0x1ba0C1648980dba412562A54b61dba860ECBF9Bd,0,18436430192582047744,42161
0xF20349CC08ce0FD2f4D13b14346cbC000cDbc71E,0,18436430192582047744,42161
0xfccBA075a3f25208439E8F1a9e00a87fb861e248,0,18436430192582047744,42161
0xC93832E75d4B71a1D25a39DaF12157237fEEd735,0,18436430192582047744,42161
0xfC3551F3b51F27CA60eFb25f45eD95d4e80E7071,0,18436430192582047744,42161
0x907B3eF0A1D3cBE24f384c10Bd0B0c513c000004,0,18436430192582047744,42161
0x080c9B708588c103034F22898212164f45eEC1a8,0,18436430192582047744,42161
0x846cACcc9Ee1bE94a29290A292bc4b07e7a83298,0,18436430192582047744,42161
0x77eF9ae6DC603A74C18B0F0236e7f12358816dA0,0,18436430192582047744,42161
0x9c19503C62b533B690aA4928c0dD75D4C0B02590,0,18436430192582047744,42161
0x806E3318419fC1b942bFb7804D9d4E12F7424006,0,18436430192582047744,42161
0x944493776D4330B78283CEeceed1ff01b5D2251a,0,18436430192582047744,42161
0x6f620466d077f383E5CA3441d5E77c9C4aA63f5c,0,18436430192582047744,42161
0xe383293687408EA745266EAadf2321cB3CF12D88,0,18436430192582047744,42161
0x40b0e35692669611630D92d88807129EF0cE1d68,0,18436430192582047744,42161
0x21C756561D2BbEf61AC042255236757E7295F6b9,0,18436430192582047744,42161
0xe64D330Cc8654520815AA3CE90613d89b855e3A0,0,18436430192582047744,42161
0xA3A52138933fC6Dd249b5CbD5F95eB63A363E6DD,0,18436430192582047744,42161
